"","id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
"3903",7427,"Acacia SP","17/06/2011 17:26","Bajo (2 - 4 mts)",24,"Mediano",-68.857104607,-32.9000150038,5,"Residencial Sur",2423808.92355,0
"3904",7430,"Fresno europeo","24/06/2011 13:34","Alto (> 8 mts)",76,"Grande",-68.8574619377,-32.899453425,5,"Residencial Sur",2423808.92355,0
"3905",7432,"Fresno europeo","27/06/2011 14:46","Bajo (2 - 4 mts)",24,"Mediano",-68.8596526835,-32.9001216771,5,"Residencial Sur",2423808.92355,0
"3906",7435,"Morera","27/06/2011 14:36","Bajo (2 - 4 mts)",25,"Mediano",-68.8594651766,-32.9003921143,5,"Residencial Sur",2423808.92355,0
"3907",7439,"Perenne","17/06/2011 09:50","Muy bajo (1 - 2 mts)",22,"Mediano",-68.8610648271,-32.899466462,5,"Residencial Sur",2423808.92355,0
"3908",7440,"Morera","17/06/2011 09:49","Bajo (2 - 4 mts)",33,"Mediano",-68.8610703345,-32.8994851376,5,"Residencial Sur",2423808.92355,0
"3909",7441,"Fresno americano","17/06/2011 09:46","Bajo (2 - 4 mts)",30,"Mediano",-68.861073627,-32.8995033437,5,"Residencial Sur",2423808.92355,0
"3910",7442,"Morera","17/06/2011 09:43","Alto (> 8 mts)",120,"Grande",-68.8610801127,-32.8996005622,5,"Residencial Sur",2423808.92355,0
"3911",7444,"Fresno europeo","17/06/2011 09:20","Medio (4 - 8 mts)",85,"Grande",-68.8611443822,-32.9002047616,5,"Residencial Sur",2423808.92355,0
"3912",7447,"Fresno europeo","16/06/2011 12:12","Alto (> 8 mts)",99,"Grande",-68.8609736306,-32.9003692926,5,"Residencial Sur",2423808.92355,0
"3913",7450,"Morera","16/06/2011 12:06","Alto (> 8 mts)",180,"Grande",-68.8607348035,-32.9003722657,5,"Residencial Sur",2423808.92355,0
"3914",7455,"Pltano","21/06/2011 10:21","Muy bajo (1 - 2 mts)",14,"Chico",-68.8597215877,-32.8996072084,5,"Residencial Sur",2423808.92355,0
"3915",7456,"Fresno europeo","21/06/2011 10:15","Medio (4 - 8 mts)",85,"Grande",-68.859908224,-32.8994143405,5,"Residencial Sur",2423808.92355,0
"3916",7457,"Morera","21/06/2011 10:10","Alto (> 8 mts)",100,"Grande",-68.8602363715,-32.8994121127,5,"Residencial Sur",2423808.92355,0
"3917",7458,"Fresno europeo","17/06/2011 10:01","Bajo (2 - 4 mts)",50,"Mediano",-68.8605203389,-32.8994109275,5,"Residencial Sur",2423808.92355,0
"3918",7459,"Fresno europeo","17/06/2011 09:53","Medio (4 - 8 mts)",50,"Mediano",-68.8608858884,-32.8994053097,5,"Residencial Sur",2423808.92355,0
"3919",7460,"Paraiso","17/06/2011 09:17","Medio (4 - 8 mts)",45,"Mediano",-68.8623284195,-32.8995386189,5,"Residencial Sur",2423808.92355,0
"3920",7462,"Paraiso","17/06/2011 08:09","Medio (4 - 8 mts)",53,"Mediano",-68.8623348529,-32.899680901,5,"Residencial Sur",2423808.92355,0
"3921",7464,"Fresno europeo","17/06/2011 08:05","Medio (4 - 8 mts)",47,"Mediano",-68.8623429029,-32.8997759048,5,"Residencial Sur",2423808.92355,1
"3922",7465,"Fresno americano","17/06/2011 08:03","Medio (4 - 8 mts)",47,"Mediano",-68.8623471831,-32.8998183854,5,"Residencial Sur",2423808.92355,1
"3923",7467,"Fresno europeo","17/06/2011 07:52","Alto (> 8 mts)",124,"Grande",-68.8623743721,-32.9000522191,5,"Residencial Sur",2423808.92355,0
"3924",7469,"Morera","17/06/2011 07:47","Alto (> 8 mts)",108,"Grande",-68.8623903521,-32.9002113977,5,"Residencial Sur",2423808.92355,1
"3925",7470,"Fresno europeo","16/06/2011 11:08","Medio (4 - 8 mts)",80,"Grande",-68.8621935791,-32.9003512676,5,"Residencial Sur",2423808.92355,0
"3926",7471,"Acer","16/06/2011 10:57","Alto (> 8 mts)",90,"Grande",-68.8618456103,-32.9003564002,5,"Residencial Sur",2423808.92355,1
"3927",7472,"Morera","16/06/2011 10:46","Alto (> 8 mts)",180,"Grande",-68.8615942505,-32.9003610616,5,"Residencial Sur",2423808.92355,1
"3928",7474,"Ailanthus","16/06/2011 10:36","Alto (> 8 mts)",68,"Grande",-68.8613300539,-32.9003615372,5,"Residencial Sur",2423808.92355,0
"3929",7475,"Fresno europeo","16/06/2011 10:09","Bajo (2 - 4 mts)",22,"Mediano",-68.8612832166,-32.9002917052,5,"Residencial Sur",2423808.92355,0
"3930",7476,"Fresno europeo","16/06/2011 10:07","Alto (> 8 mts)",90,"Grande",-68.8612761546,-32.9002060431,5,"Residencial Sur",2423808.92355,0
"3931",7477,"Morera","16/06/2011 10:04","Alto (> 8 mts)",130,"Grande",-68.861262938,-32.9000074383,5,"Residencial Sur",2423808.92355,0
"3932",7479,"Caducifolio","16/06/2011 09:50","Bajo (2 - 4 mts)",13,"Chico",-68.8612092755,-32.8995557464,5,"Residencial Sur",2423808.92355,0
"3933",7483,"Prunas","17/06/2011 10:02","Muy bajo (1 - 2 mts)",8,"Chico",-68.8615965034,-32.8994073597,5,"Residencial Sur",2423808.92355,0
"3934",7484,"Aguaribay","17/06/2011 09:59","Alto (> 8 mts)",160,"Grande",-68.8616995543,-32.8994069535,5,"Residencial Sur",2423808.92355,0
"3935",7485,"Morera","17/06/2011 09:58","Alto (> 8 mts)",150,"Grande",-68.8617995426,-32.8994040316,5,"Residencial Sur",2423808.92355,1
"3936",7487,"Fresno europeo","17/06/2011 09:24","Medio (4 - 8 mts)",20,"Chico",-68.8622609179,-32.8993976365,5,"Residencial Sur",2423808.92355,0
"3937",7490,"Morera","23/06/2011 10:43","Medio (4 - 8 mts)",90,"Grande",-68.863012729,-32.8999074946,5,"Residencial Sur",2423808.92355,0
"3938",7491,"lamo criollo","23/06/2011 10:30","Alto (> 8 mts)",150,"Grande",-68.8631778764,-32.9002614392,5,"Residencial Sur",2423808.92355,0
"3939",7492,"Fresno europeo","23/06/2011 10:06","Medio (4 - 8 mts)",50,"Mediano",-68.8627750453,-32.9003550702,5,"Residencial Sur",2423808.92355,0
"3940",7493,"Fresno europeo","23/06/2011 09:51","Bajo (2 - 4 mts)",45,"Mediano",-68.8626356331,-32.9003589062,5,"Residencial Sur",2423808.92355,0
"3941",7494,"Morera","22/06/2011 11:20","Medio (4 - 8 mts)",70,"Grande",-68.8624826596,-32.8997982401,5,"Residencial Sur",2423808.92355,0
"3942",7496,"Paraiso","22/06/2011 12:51","Medio (4 - 8 mts)",70,"Grande",-68.8637511553,-32.9003492875,5,"Residencial Sur",2423808.92355,0
"3943",7498,"Fresno europeo","24/06/2011 10:00","Medio (4 - 8 mts)",52,"Mediano",-68.8638247291,-32.9001584113,5,"Residencial Sur",2423808.92355,0
"3944",7501,"Perenne","16/06/2011 09:22","Medio (4 - 8 mts)",240,"Grande",-68.8569773301,-32.8817806673,7,"Residencial Parque",1786336.08966,0
"3945",7503,"Fresno europeo","15/06/2011 15:11","Bajo (2 - 4 mts)",14,"Chico",-68.8569999616,-32.882261749,7,"Residencial Parque",1786336.08966,0
"3946",7504,"Morera","15/06/2011 15:10","Bajo (2 - 4 mts)",16,"Chico",-68.8570082879,-32.8822986314,7,"Residencial Parque",1786336.08966,0
"3947",7509,"Jacarand","15/06/2011 13:20","Bajo (2 - 4 mts)",40,"Mediano",-68.8573146147,-32.8829401453,5,"Residencial Sur",2423808.92355,0
"3948",7510,"Caducifolio","15/06/2011 13:13","Bajo (2 - 4 mts)",30,"Mediano",-68.8573859133,-32.8829316407,5,"Residencial Sur",2423808.92355,0
"3949",7511,"Jacarand","15/06/2011 13:12","Bajo (2 - 4 mts)",70,"Grande",-68.8574739871,-32.8829206286,5,"Residencial Sur",2423808.92355,0
"3950",7514,"Fresno europeo","15/06/2011 09:55","Muy bajo (1 - 2 mts)",3,"Chico",-68.8580730942,-32.882866432,7,"Residencial Parque",1786336.08966,0
"3951",7515,"Morera","15/06/2011 09:43","Bajo (2 - 4 mts)",34,"Mediano",-68.8585525069,-32.8827613274,7,"Residencial Parque",1786336.08966,0
"3952",7519,"Paraiso sombrilla","15/06/2011 09:25","Bajo (2 - 4 mts)",38,"Mediano",-68.8583498639,-32.882200227,7,"Residencial Parque",1786336.08966,0
"3953",7522,"Pltano","15/06/2011 09:16","Medio (4 - 8 mts)",110,"Grande",-68.8582639334,-32.8819963994,7,"Residencial Parque",1786336.08966,1
"3954",7524,"Fresno europeo","09/06/2011 14:40","Medio (4 - 8 mts)",84,"Grande",-68.859384532,-32.8813314484,7,"Residencial Parque",1786336.08966,0
"3955",7525,"Morera","09/06/2011 14:34","Bajo (2 - 4 mts)",60,"Mediano",-68.8592409932,-32.8813525011,7,"Residencial Parque",1786336.08966,0
"3956",7526,"Prunas","09/06/2011 13:44","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8589418972,-32.8814109455,7,"Residencial Parque",1786336.08966,0
"3957",7527,"Pltano","09/06/2011 13:27","Alto (> 8 mts)",140,"Grande",-68.858673953,-32.8814616292,7,"Residencial Parque",1786336.08966,0
"3958",7529,"Morera","09/06/2011 13:06","Medio (4 - 8 mts)",80,"Grande",-68.8583436831,-32.881851438,7,"Residencial Parque",1786336.08966,0
"3959",7532,"Fresno europeo","14/06/2011 18:29","Bajo (2 - 4 mts)",44,"Mediano",-68.8586717232,-32.8824423846,7,"Residencial Parque",1786336.08966,0
"3960",7534,"Fresno europeo","14/06/2011 18:26","Muy bajo (1 - 2 mts)",3,"Chico",-68.8587792679,-32.8824247229,7,"Residencial Parque",1786336.08966,0
"3961",7535,"Fresno europeo","14/06/2011 18:04","Bajo (2 - 4 mts)",50,"Mediano",-68.8595031547,-32.8822932147,7,"Residencial Parque",1786336.08966,0
"3962",7536,"Paraiso","14/06/2011 15:02","Bajo (2 - 4 mts)",120,"Grande",-68.8598529007,-32.8822262759,7,"Residencial Parque",1786336.08966,0
"3963",7541,"Morera","14/06/2011 10:26","Medio (4 - 8 mts)",120,"Grande",-68.8601021371,-32.8813755551,7,"Residencial Parque",1786336.08966,1
"3964",7543,"Acer","16/06/2011 09:55","Medio (4 - 8 mts)",120,"Grande",-68.8569299387,-32.883574301,5,"Residencial Sur",2423808.92355,0
"3965",7544,"Acer","16/06/2011 09:53","Bajo (2 - 4 mts)",66,"Grande",-68.8568699895,-32.8835763378,5,"Residencial Sur",2423808.92355,0
"3966",7547,"Fresno europeo","16/06/2011 09:35","Muy bajo (1 - 2 mts)",14,"Chico",-68.8563984031,-32.8835995605,5,"Residencial Sur",2423808.92355,0
"3967",7548,"Morera","17/06/2011 13:21","Bajo (2 - 4 mts)",38,"Mediano",-68.856104309,-32.8834501645,5,"Residencial Sur",2423808.92355,1
"3968",7549,"Morera","17/06/2011 13:16","Bajo (2 - 4 mts)",13,"Chico",-68.8560687035,-32.8832889875,5,"Residencial Sur",2423808.92355,0
"3969",7552,"Fresno europeo","17/06/2011 09:57","Bajo (2 - 4 mts)",40,"Mediano",-68.8559295888,-32.8827647247,5,"Residencial Sur",2423808.92355,0
"3970",7553,"Pltano","17/06/2011 09:55","Medio (4 - 8 mts)",160,"Grande",-68.8559218257,-32.8827366244,5,"Residencial Sur",2423808.92355,0
"3971",7554,"Fresno europeo","17/06/2011 09:47","Bajo (2 - 4 mts)",46,"Mediano",-68.8558595425,-32.8824742719,5,"Residencial Sur",2423808.92355,0
"3972",7555,"Fresno europeo","17/06/2011 09:27","Medio (4 - 8 mts)",60,"Mediano",-68.8558371657,-32.882395403,5,"Residencial Sur",2423808.92355,1
"3973",7556,"Morera","17/06/2011 09:18","Bajo (2 - 4 mts)",60,"Mediano",-68.855777174,-32.8821773694,7,"Residencial Parque",1786336.08966,0
"3974",7557,"Jacarand","17/06/2011 09:16","Bajo (2 - 4 mts)",42,"Mediano",-68.8557699661,-32.8821410391,7,"Residencial Parque",1786336.08966,0
"3975",7558,"Morera","17/06/2011 09:05","Medio (4 - 8 mts)",110,"Grande",-68.8558261667,-32.8820024443,7,"Residencial Parque",1786336.08966,0
"3976",7561,"Morera","16/06/2011 15:11","Bajo (2 - 4 mts)",90,"Grande",-68.8565397417,-32.8818664942,7,"Residencial Parque",1786336.08966,1
"3977",7562,"Morera","16/06/2011 13:02","Muy bajo (1 - 2 mts)",4,"Chico",-68.8570640486,-32.8830926357,5,"Residencial Sur",2423808.92355,0
"3978",7565,"Fresno europeo","16/06/2011 12:55","Bajo (2 - 4 mts)",30,"Mediano",-68.8570840987,-32.8831517835,5,"Residencial Sur",2423808.92355,0
"3979",7567,"Fresno europeo","16/06/2011 12:48","Muy bajo (1 - 2 mts)",4,"Chico",-68.8570995739,-32.8832010228,5,"Residencial Sur",2423808.92355,0
"3980",7569,"Morera","16/06/2011 13:09","Bajo (2 - 4 mts)",28,"Mediano",-68.8570332059,-32.882975146,5,"Residencial Sur",2423808.92355,0
"3981",7573,"Morera","16/06/2011 13:17","Medio (4 - 8 mts)",110,"Grande",-68.8570002449,-32.8828425937,5,"Residencial Sur",2423808.92355,1
"3982",7575,"Morera","16/06/2011 14:36","Medio (4 - 8 mts)",90,"Grande",-68.8569317993,-32.8825892642,7,"Residencial Parque",1786336.08966,0
"3983",7577,"Morera","23/06/2011 10:13","Bajo (2 - 4 mts)",50,"Mediano",-68.8543170457,-32.8833082808,5,"Residencial Sur",2423808.92355,0
"3984",7580,"Fresno europeo","24/06/2011 09:53","Bajo (2 - 4 mts)",50,"Mediano",-68.8523364511,-32.8827009494,1,"Parque Central",1655357.93265,0
"3985",7582,"Fresno europeo","24/06/2011 09:04","Bajo (2 - 4 mts)",60,"Mediano",-68.8524393419,-32.8831130939,1,"Parque Central",1655357.93265,0
"3986",7584,"Olmo bola","24/06/2011 08:55","Bajo (2 - 4 mts)",30,"Mediano",-68.8525374174,-32.883467655,1,"Parque Central",1655357.93265,0
"3987",7585,"Acer","24/06/2011 10:10","Medio (4 - 8 mts)",100,"Grande",-68.8521188473,-32.8826924066,1,"Parque Central",1655357.93265,0
"3988",7586,"Morera","31/05/2011 13:50","Medio (4 - 8 mts)",120,"Grande",-68.8581617591,-32.8837086712,5,"Residencial Sur",2423808.92355,0
"3989",7588,"Fresno europeo","31/05/2011 13:58","Bajo (2 - 4 mts)",40,"Mediano",-68.8577779773,-32.8837211134,5,"Residencial Sur",2423808.92355,0
"3990",7589,"Morera","01/06/2011 10:02","Muy bajo (1 - 2 mts)",24,"Mediano",-68.8574963333,-32.8837340936,5,"Residencial Sur",2423808.92355,0
"3991",7592,"Morera","01/06/2011 12:44","Muy bajo (1 - 2 mts)",4,"Chico",-68.8575307993,-32.8842144123,5,"Residencial Sur",2423808.92355,0
"3992",7594,"Morera","01/06/2011 13:01","Bajo (2 - 4 mts)",40,"Mediano",-68.8576962442,-32.8848814888,5,"Residencial Sur",2423808.92355,0
"3993",7595,"Morera","01/06/2011 13:05","Bajo (2 - 4 mts)",50,"Mediano",-68.8578287882,-32.8849220787,5,"Residencial Sur",2423808.92355,0
"3994",7599,"Jacarand","01/06/2011 13:33","Bajo (2 - 4 mts)",28,"Mediano",-68.8587342958,-32.884544916,5,"Residencial Sur",2423808.92355,0
"3995",7600,"Morera","01/06/2011 13:47","Bajo (2 - 4 mts)",14,"Chico",-68.8586989791,-32.8840941479,5,"Residencial Sur",2423808.92355,0
"3996",7603,"Acacia SP","06/06/2011 09:42","Medio (4 - 8 mts)",120,"Grande",-68.8601126195,-32.8822957716,7,"Residencial Parque",1786336.08966,0
"3997",7604,"Acacia SP","06/06/2011 09:39","Medio (4 - 8 mts)",110,"Grande",-68.8600608125,-32.8823043482,7,"Residencial Parque",1786336.08966,0
"3998",7606,"Fresno europeo","03/06/2011 16:51","Muy bajo (1 - 2 mts)",4,"Chico",-68.8596488618,-32.8823782303,7,"Residencial Parque",1786336.08966,0
"3999",7607,"Paraiso","03/06/2011 16:45","Medio (4 - 8 mts)",100,"Grande",-68.8595522369,-32.8823902748,7,"Residencial Parque",1786336.08966,0
"4000",7608,"Morera","03/06/2011 16:41","Bajo (2 - 4 mts)",26,"Mediano",-68.8593803539,-32.8824201856,7,"Residencial Parque",1786336.08966,0
"4001",7609,"Paraiso","03/06/2011 16:38","Medio (4 - 8 mts)",100,"Grande",-68.8591861154,-32.8824666108,7,"Residencial Parque",1786336.08966,0
"4002",7610,"Fresno americano","03/06/2011 16:27","Bajo (2 - 4 mts)",18,"Chico",-68.8588819657,-32.8825247752,7,"Residencial Parque",1786336.08966,0
"4003",7611,"Fresno europeo","03/06/2011 16:12","Bajo (2 - 4 mts)",16,"Chico",-68.8586776025,-32.8827819561,7,"Residencial Parque",1786336.08966,0
"4004",7613,"Caducifolio","03/06/2011 15:48","Muy bajo (1 - 2 mts)",8,"Chico",-68.8587607802,-32.8833587043,7,"Residencial Parque",1786336.08966,0
"4005",7614,"Fresno europeo","07/06/2011 09:35","Bajo (2 - 4 mts)",22,"Mediano",-68.8595432578,-32.8834711275,7,"Residencial Parque",1786336.08966,0
"4006",7615,"Morera","07/06/2011 09:31","Bajo (2 - 4 mts)",30,"Mediano",-68.8598164941,-32.8834605714,7,"Residencial Parque",1786336.08966,0
"4007",7619,"Morera","07/06/2011 13:20","Muy bajo (1 - 2 mts)",6,"Chico",-68.8572358924,-32.8831558215,5,"Residencial Sur",2423808.92355,0
"4008",7620,"Morera","07/06/2011 09:54","Bajo (2 - 4 mts)",22,"Mediano",-68.8584215865,-32.8835107681,5,"Residencial Sur",2423808.92355,0
"4009",7621,"Morera","07/06/2011 09:53","Medio (4 - 8 mts)",66,"Grande",-68.8585294378,-32.8835054737,5,"Residencial Sur",2423808.92355,0
"4010",7623,"Morera","09/06/2011 10:29","Muy bajo (1 - 2 mts)",6,"Chico",-68.8586185287,-32.8833158962,7,"Residencial Parque",1786336.08966,0
"4011",7626,"Fresno europeo","09/06/2011 09:38","Medio (4 - 8 mts)",110,"Grande",-68.8578450825,-32.8829853236,7,"Residencial Parque",1786336.08966,0
"4012",7630,"Morera","21/06/2011 09:24","Bajo (2 - 4 mts)",36,"Mediano",-68.8558476985,-32.8830369028,5,"Residencial Sur",2423808.92355,0
"4013",7633,"Fresno europeo","17/06/2011 15:40","Muy bajo (1 - 2 mts)",16,"Chico",-68.8551522476,-32.883672963,5,"Residencial Sur",2423808.92355,0
"4014",7635,"Morera","22/06/2011 12:58","Medio (4 - 8 mts)",50,"Mediano",-68.8545129058,-32.8834866337,5,"Residencial Sur",2423808.92355,0
"4015",7638,"Fresno europeo","21/06/2011 15:03","Bajo (2 - 4 mts)",30,"Mediano",-68.8543172245,-32.882285188,5,"Residencial Sur",2423808.92355,0
"4016",7639,"Caducifolio","21/06/2011 14:38","Medio (4 - 8 mts)",100,"Grande",-68.8551356433,-32.8821329806,5,"Residencial Sur",2423808.92355,0
"4017",7642,"Fresno europeo","27/05/2011 13:13","Bajo (2 - 4 mts)",26,"Mediano",-68.8554836615,-32.8838302256,5,"Residencial Sur",2423808.92355,0
"4018",7643,"Fresno europeo","27/05/2011 11:21","Bajo (2 - 4 mts)",40,"Mediano",-68.8546836965,-32.8840994783,5,"Residencial Sur",2423808.92355,0
"4019",7645,"Fresno europeo","27/05/2011 11:16","Bajo (2 - 4 mts)",44,"Mediano",-68.8547175756,-32.8842320836,5,"Residencial Sur",2423808.92355,0
"4020",7646,"Fresno europeo","27/05/2011 11:09","Medio (4 - 8 mts)",100,"Grande",-68.8547508293,-32.8843610561,5,"Residencial Sur",2423808.92355,0
"4021",7647,"Ailanthus","27/05/2011 11:03","Medio (4 - 8 mts)",150,"Grande",-68.8547999479,-32.884547309,5,"Residencial Sur",2423808.92355,0
"4022",7648,"Caducifolio","27/05/2011 10:58","Bajo (2 - 4 mts)",22,"Mediano",-68.8548287316,-32.884636234,5,"Residencial Sur",2423808.92355,0
"4023",7649,"Fresno europeo","27/05/2011 10:56","Bajo (2 - 4 mts)",84,"Grande",-68.8548377122,-32.8846856968,5,"Residencial Sur",2423808.92355,0
"4024",7653,"Morera","30/05/2011 12:49","Medio (4 - 8 mts)",110,"Grande",-68.8562636923,-32.8851849545,5,"Residencial Sur",2423808.92355,1
"4025",7654,"Morera","30/05/2011 09:51","Medio (4 - 8 mts)",150,"Grande",-68.8563293996,-32.8848703078,5,"Residencial Sur",2423808.92355,0
"4026",7655,"Morera","30/05/2011 09:33","Medio (4 - 8 mts)",100,"Grande",-68.8562192737,-32.8844340389,5,"Residencial Sur",2423808.92355,0
"4027",7656,"Morera","30/05/2011 09:21","Bajo (2 - 4 mts)",60,"Mediano",-68.8561113879,-32.8840168495,5,"Residencial Sur",2423808.92355,0
"4028",7660,"Acer","26/05/2011 09:49","Medio (4 - 8 mts)",100,"Grande",-68.8529496257,-32.8844046085,5,"Residencial Sur",2423808.92355,0
"4029",7661,"Fresno europeo","26/05/2011 09:45","Bajo (2 - 4 mts)",40,"Mediano",-68.8529874116,-32.8845469183,5,"Residencial Sur",2423808.92355,0
"4030",7663,"Morera","26/05/2011 09:32","Bajo (2 - 4 mts)",44,"Mediano",-68.8530945816,-32.8849451225,5,"Residencial Sur",2423808.92355,0
"4031",7664,"Morera","26/05/2011 09:29","Medio (4 - 8 mts)",100,"Grande",-68.8531014876,-32.8849916183,5,"Residencial Sur",2423808.92355,0
"4032",7666,"Pltano","27/05/2011 10:22","Alto (> 8 mts)",180,"Grande",-68.8536421363,-32.885065842,5,"Residencial Sur",2423808.92355,1
"4033",7671,"Jacarand","27/05/2011 10:04","Bajo (2 - 4 mts)",28,"Mediano",-68.8543253126,-32.8850935497,5,"Residencial Sur",2423808.92355,0
"4034",7672,"Morera","27/05/2011 09:57","Bajo (2 - 4 mts)",40,"Mediano",-68.8545760451,-32.8851026402,5,"Residencial Sur",2423808.92355,0
"4035",7674,"Morera","26/05/2011 13:41","Bajo (2 - 4 mts)",24,"Mediano",-68.8546497968,-32.8851068395,5,"Residencial Sur",2423808.92355,0
"4036",7675,"Morera","26/05/2011 13:40","Medio (4 - 8 mts)",60,"Mediano",-68.8546997534,-32.8851163004,5,"Residencial Sur",2423808.92355,0
"4037",7676,"Acacia visco","26/05/2011 13:35","Bajo (2 - 4 mts)",50,"Mediano",-68.8547828895,-32.8849839365,5,"Residencial Sur",2423808.92355,0
"4038",7683,"Paraiso","26/05/2011 13:19","Medio (4 - 8 mts)",110,"Grande",-68.8546500972,-32.8845103694,5,"Residencial Sur",2423808.92355,0
"4039",7684,"Morera","26/05/2011 13:13","Medio (4 - 8 mts)",140,"Grande",-68.8546068274,-32.884361584,5,"Residencial Sur",2423808.92355,0
"4040",7685,"Morera","26/05/2011 13:06","Bajo (2 - 4 mts)",80,"Grande",-68.8545575316,-32.8841565593,5,"Residencial Sur",2423808.92355,0
"4041",7686,"Morera","26/05/2011 13:03","Bajo (2 - 4 mts)",80,"Grande",-68.8545244216,-32.8840353586,5,"Residencial Sur",2423808.92355,0
"4042",7687,"Morera","26/05/2011 12:58","Medio (4 - 8 mts)",120,"Grande",-68.8544964017,-32.8839521755,5,"Residencial Sur",2423808.92355,0
"4043",7688,"Morera","26/05/2011 10:01","Medio (4 - 8 mts)",110,"Grande",-68.8529068253,-32.8839450006,5,"Residencial Sur",2423808.92355,0
"4044",7689,"Fresno europeo","26/05/2011 10:06","Bajo (2 - 4 mts)",80,"Grande",-68.85316545,-32.8839369648,5,"Residencial Sur",2423808.92355,0
"4045",7690,"Morera","26/05/2011 12:35","Muy bajo (1 - 2 mts)",6,"Chico",-68.8536077202,-32.8839132232,5,"Residencial Sur",2423808.92355,0
"4046",7691,"Fresno europeo","24/05/2011 11:54","Bajo (2 - 4 mts)",6,"Chico",-68.8527697371,-32.8842610061,5,"Residencial Sur",2423808.92355,0
"4047",7694,"Paraiso","24/05/2011 11:45","Medio (4 - 8 mts)",150,"Grande",-68.852802659,-32.8843827093,5,"Residencial Sur",2423808.92355,0
"4048",7696,"Morera","24/05/2011 10:49","Medio (4 - 8 mts)",120,"Grande",-68.8518116564,-32.8849805351,5,"Residencial Sur",2423808.92355,0
"4049",7698,"Morera","24/05/2011 10:19","Muy bajo (1 - 2 mts)",5,"Chico",-68.8515873121,-32.8843976901,5,"Residencial Sur",2423808.92355,0
